,map,regular_time,regular_sum_of_costs,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
0,mazes/maze50x50_3_99.txt,0.5592970848083496,279,1.5543293952941895,279,1.5543293952941895,279,1.5543293952941895,279
1,mazes/maze50x50_3_98.txt,0.24529647827148438,235,0.5785119533538818,235,0.5785119533538818,235,0.5785119533538818,235
2,mazes/maze50x50_3_97.txt,0.08146524429321289,155,0.09621977806091309,155,0.09621977806091309,155,0.09621977806091309,155
3,mazes/maze50x50_3_96.txt,0.3095102310180664,136,0.12504839897155762,136,0.12504839897155762,136,0.12504839897155762,136
4,mazes/maze50x50_3_95.txt,0.07971668243408203,124,0.07524323463439941,124,0.07524323463439941,124,0.07524323463439941,124
5,mazes/maze50x50_3_94.txt,0.14356446266174316,154,0.16523146629333496,154,0.16523146629333496,154,0.16523146629333496,154
6,mazes/maze50x50_3_93.txt,277.1929860115051,169,60.485167503356934,False,121.92020463943481,False,306.9926724433899,False
7,mazes/maze50x50_3_92.txt,0.3213002681732178,180,0.556215763092041,180,0.556215763092041,180,0.556215763092041,180
8,mazes/maze50x50_3_91.txt,0.3572518825531006,180,0.3074004650115967,180,0.3074004650115967,180,0.3074004650115967,180
9,mazes/maze50x50_3_90.txt,0.0410006046295166,87,0.05413508415222168,87,0.05413508415222168,87,0.05413508415222168,87
10,mazes/maze50x50_3_9.txt,0.0932159423828125,146,0.09454154968261719,146,0.09454154968261719,146,0.09454154968261719,146
11,mazes/maze50x50_3_89.txt,0.09584927558898926,163,0.10862398147583008,163,0.10862398147583008,163,0.10862398147583008,163
12,mazes/maze50x50_3_88.txt,0.30292391777038574,171,0.6265687942504883,171,0.6265687942504883,171,0.6265687942504883,171
13,mazes/maze50x50_3_87.txt,0.12257266044616699,124,0.14992451667785645,124,0.14992451667785645,124,0.14992451667785645,124
14,mazes/maze50x50_3_86.txt,0.0747842788696289,150,0.08732318878173828,150,0.08732318878173828,150,0.08732318878173828,150
15,mazes/maze50x50_3_85.txt,0.0816800594329834,111,0.08352422714233398,111,0.08352422714233398,111,0.08352422714233398,111
16,mazes/maze50x50_3_84.txt,0.20825552940368652,149,0.3816664218902588,149,0.3816664218902588,149,0.3816664218902588,149
17,mazes/maze50x50_3_83.txt,0.44027018547058105,239,4.460541486740112,239,4.460541486740112,239,4.460541486740112,239
18,mazes/maze50x50_3_82.txt,0.08434629440307617,128,0.08352136611938477,128,0.08352136611938477,128,0.08352136611938477,128
19,mazes/maze50x50_3_81.txt,0.1554584503173828,168,0.17709660530090332,168,0.17709660530090332,168,0.17709660530090332,168
20,mazes/maze50x50_3_80.txt,325.5538909435272,205,60.45183515548706,False,121.93481874465942,False,306.6990211009979,False
21,mazes/maze50x50_3_8.txt,0.07299518585205078,109,0.08450579643249512,109,0.08450579643249512,109,0.08450579643249512,109
22,mazes/maze50x50_3_79.txt,0.10695981979370117,150,0.2955913543701172,150,0.2955913543701172,150,0.2955913543701172,150
23,mazes/maze50x50_3_78.txt,0.13200068473815918,123,0.18177485466003418,123,0.18177485466003418,123,0.18177485466003418,123
24,mazes/maze50x50_3_77.txt,0.0709221363067627,120,0.05554509162902832,120,0.05554509162902832,120,0.05554509162902832,120
